id,name,table_bookings,online_ordering,location,rating,votes,phone,restaurant_type,restaurant_operation,popular_dishes,cuisines_offered,primary_cuisine,dining_cost
41786,Tiffin Inn's,Yes,No,Staten and Ellis Islands,3.7 /5,24.0," 8884190748
00 738849468",Quick Bites,Dine-out,,1.0,Mexican,0.0
9580,Hunger Buds,No,No,Lower Manhattan,3.5/5,10.0, 7978198920,Quick Bites,Delivery,,1.0,American,0.0
21460,Vasantha Grand,No,No,Midtown,,0.0, 8050731952,,Dine-out,1.0,3.0,Mexican,0.0
7464,Mum?s Kitchen,Yes,No,Staten and Ellis Islands,3.5/5,118.0," 8827059708,  9148014714",Delivery,Delivery,4.0,2.0,American,0.0
31200,Food And You,No,No,Tribeca,3.8 /5,89.0," 9886360205,  7204347392",Quick Bites,Dine-out,7.0,2.0,American,0.0
6934,Imperial Restaurant,Yes,No,Staten and Ellis Islands,3.7/5,," 8028475809,  9611503809",Casual Dining,Delivery,7.0,4.0,Italian,1.0
20525,Ganesh Restaurant,Yes,No,Tribeca,3.7/5,51.0," 9845177981,  8971812966",,Delivery,1.0,2.0,Chinese,0.0
23360,Tasty Bites,Yes,No,Midtown,,0.0, 8778251179,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
15046,New Leaf Restaurant,Yes,Yes,Greenwich,3.7/5,59.0," 7975837883,  8095555686",Casual Dining,Delivery,1.0,1.0,Chinese,1.0
50596,Dil Se Dilli,Yes,No,Chinatown,3.8 /5,282.0," 9591790375
080 28410555",Casual Dining,Delivery,7.0,2.0,American,1.0
42549,Peacock,Yes,Yes,Greenwich,4.0 /5,860.0,080 49653000,Casual Dining,Delivery,7.0,3.0,American,1.0
32722,DeliBox.in,Yes,No,Lower Manhattan,3.7 /5,67.0, 7337889660,Delivery,Delivery,1.0,1.0,Mexican,0.0
2321,Turquoise,No,No,Midtown,2.8/5,56.0,080 42456060,Lounge,Dine-out,1.0,1.0,American,1.0
30845,Jagan's Hotel,No,No,East Village,,0.0, 9900044424,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
22695,RBP Greens Garden,Yes,No,Lower Manhattan,2.7/5,48.0," 8971411691,  9663809382",Casual Dining,Delivery,,2.0,American,1.0
6765,Citrus Cafe - Lemon Tree Hotel,No,No,Chinatown,3.8/5,118.0,"080 43311555,  9900047825",Casual Dining,Buffet,1.0,4.0,American,1.0
12345,Gokul Kuteera,Yes,No,Greenwich,3.9/5,258.0,"080 41161178, 080 25200941",Casual Dining,Delivery,7.0,3.0,American,1.0
44952,Pasta Street,Yes,Yes,Greenwich,4.5 /5,1670.0,"080 48504242
080 48501500",Casual Dining,Delivery,7.0,3.0,Italian,1.0
26791,Aramane Donne Biriyani,Yes,No,Lower Manhattan,3.9/5,191.0," 7411877401,  7829588445",Quick Bites,Delivery,2.0,2.0,Italian,0.0
8102,Desi Chai,Yes,No,Staten and Ellis Islands,,0.0," 8043020905,  9945737438",Cafe,Dine-out,,3.0,Snacks,0.0
37120,Burger Spot,Yes,No,Lower Manhattan,3.5 /5,9.0, 7406391810,Quick Bites,Dine-out,1.0,2.0,Mexican,0.0
7889,Oota New York,No,No,Chinatown,4.6/5,463.0, 8880233322,Casual Dining,Dine-out,7.0,1.0,Mexican,1.0
30784,Ayush Reddy Tiffins & Fast Food Center,No,No,Lower Manhattan,,0.0, 7893037059,,Delivery,1.0,3.0,Mexican,0.0
27838,American Coffee House & Restaurant,No,No,Tribeca,4.2/5,676.0, 8025522339,Casual Dining,Delivery,7.0,3.0,Mexican,1.0
35166,Chef All Nite,Yes,No,Lower Manhattan,3.8 /5,464.0," 9535793969
 8147283784",,Delivery,6.0,2.0,Chinese,0.0
30340,Kitchen24,Yes,No,Lower Manhattan,3.4 /5,, 7337830757,Takeaway,Delivery,1.0,6.0,Italian,0.0
46010,Bismillah Ambur Burger,No,No,Greenwich,,0.0, 9880480085,Quick Bites,Dine-out,1.0,2.0,Italian,0.0
29770,DeliBox.in,Yes,No,Lower Manhattan,3.7 /5,67.0, 7337889660,Delivery,Delivery,1.0,1.0,Mexican,0.0
36272,Thais Tiffin Center,No,No,Lower Manhattan,,0.0, 6360028288,Quick Bites,Delivery,1.0,3.0,Mexican,0.0
15121,Raaga,Yes,Yes,Greenwich,3.8/5,298.0,"080 25250235,  9341217011",Casual Dining,Delivery,7.0,3.0,American,1.0
28593,Urban Spoon Buffet Restaurant,No,Yes,Tribeca,3.5 /5,32.0," 9900178610,  9900178608",Casual Dining,Dine-out,1.0,2.0,American,1.0
29333,Tella Tales,Yes,No,Tribeca,4.2 /5,414.0, 8792110657,Cafe,Cafes,7.0,3.0,Snacks,1.0
26566,Nuts Over Salads Cafe,Yes,Yes,Tribeca,4.4/5,204.0,"080 25533344,  7019629831",Cafe,Cafes,7.0,2.0,Snacks,1.0
45872,Vietnamese Kitchen,Yes,Yes,Greenwich,4.1 /5,537.0,"080 41566008
080 41566009",Casual Dining,Dine-out,7.0,4.0,Chinese,1.0
17820,Perk - Estd 1986 Delhi,Yes,Yes,Greenwich,4.4/5,1420.0,"080 48536713,  8884498122",Casual Dining,Delivery,7.0,1.0,American,1.0
2947,Kapoor's Cafe,Yes,No,Chelsea,4.2/5,150.0,,Casual Dining,Delivery,7.0,1.0,American,1.0
44808,Donne Biriyani House,Yes,No,Greenwich,4.0 /5,494.0, 9739406501,Quick Bites,Delivery,3.0,1.0,Italian,0.0
30106,Hang10 Resto N Cafe,Yes,No,Lower Manhattan,3.7 /5,101.0," 7353222277,  7353444477",Cafe,Delivery,5.0,3.0,Snacks,1.0
35334,The Royal Corner - Pai Viceroy,Yes,Yes,Chelsea,4.2 /5,815.0," 9980909054
 9845184810",Casual Dining,Delivery,7.0,2.0,American,1.0
11076,Navya Foods,Yes,No,East Village,3.4/5,7.0, 9880453040,Quick Bites,Dine-out,1.0,2.0,American,0.0
18673,Monkey Bar,Yes,No,Greenwich,4.3/5,3848.0,080 44114455,Pub,Dine-out,7.0,4.0,American,1.0
45840,Southindies,No,Yes,Greenwich,4.0 /5,1230.0,080 49653022,Casual Dining,Dine-out,7.0,4.0,Mexican,1.0
21222,Adiga's,No,No,Chelsea,3.7 /5,56.0,,Quick Bites,Dine-out,4.0,1.0,Mexican,0.0
36389,Dabba Karkhana,Yes,No,Lower Manhattan,3.5 /5,17.0, 9513099000,Takeaway,Delivery,1.0,1.0,American,0.0
21063,Burgers And More,Yes,No,Chelsea,4.1 /5,620.0,"080 48542442,  7337271771",Casual Dining,Dine-out,7.0,5.0,Italian,1.0
36697,Tim Tai,Yes,Yes,Tribeca,4.4 /5,3676.0," 7204198888
 9110635136",Casual Dining,Dine-out,,7.0,Chinese,1.0
10006,Rotti Mane,No,No,Chelsea,3.6/5,13.0, 8105590665,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
41665,Deccan Kitchen,Yes,No,Staten and Ellis Islands,3.6 /5,31.0," 8884400627
 8884400629",Casual Dining,Dine-out,1.0,2.0,Mexican,1.0
9985,Hyderabad Bawarchi,No,No,Chelsea,3.9/5,118.0," 8884979343,  9985900859",Casual Dining,Delivery,6.0,3.0,American,1.0
41720,Daniyal's,Yes,No,Staten and Ellis Islands,3.5 /5,180.0, 8197567419,Casual Dining,Dine-out,,4.0,American,1.0
19988,Udupi Thaja Thindi,Yes,No,Lower Manhattan,2.9/5,42.0,"080 26684932,  9448180376",Quick Bites,Delivery,3.0,4.0,American,0.0
9768,Jayanagar Grill House,Yes,No,Chelsea,3.5/5,35.0, 8123186002,Quick Bites,Delivery,1.0,2.0,Italian,0.0
9441,Drunkling - Sizzlers and Pub,Yes,Yes,Tribeca,4.4/5,345.0," 8660457440,  8025505542",Casual Dining,Delivery,7.0,6.0,Chinese,1.0
34562,David's Kitchen,Yes,No,Lower Manhattan,3.6 /5,14.0," 9035721005
 8880550888",Quick Bites,Dine-out,1.0,3.0,American,0.0
46068,Monkey Bar,Yes,No,Greenwich,4.3 /5,3890.0,080 49653039,Pub,Drinks & nightlife,7.0,4.0,American,1.0
3851,Bihar Ki Shan,Yes,No,East Village,3.9/5,343.0, 9945615099,Quick Bites,Delivery,1.0,1.0,American,0.0
20593,HungerLoft,Yes,No,Lower Manhattan,2.6/5,109.0, 9597450021,Casual Dining,Delivery,1.0,3.0,American,1.0
21120,The Trundle,Yes,No,Chelsea,3.7 /5,133.0, 9986520008,Casual Dining,Dine-out,7.0,4.0,Chinese,1.0
21464,Amjad Bhai's Star Hotel - Home Food Only,No,No,Lower Manhattan,,0.0, 9945367360,Quick Bites,Dine-out,1.0,2.0,American,0.0
3007,Subz,Yes,Yes,Chelsea,4.2/5,2022.0,080 49652607,Casual Dining,Delivery,7.0,2.0,American,1.0
10455,Kullad Cafe,Yes,No,Lower Manhattan,3.9/5,331.0," 8861570148,  9972089231",Cafe,Dine-out,7.0,4.0,American,0.0
26688,Golden Restaurant,Yes,Yes,East Village,3.4/5,411.0,"080 48544452,  9591444953",Casual Dining,Delivery,2.0,2.0,American,1.0
8171,Bageecha,Yes,No,Staten and Ellis Islands,2.2/5,479.0,"080 28525123, 080 28525124",Casual Dining,Dine-out,7.0,2.0,American,1.0
35714,Ganesh Restaurant,Yes,No,Tribeca,3.7 /5,51.0," 9845177981
 8971812966",Quick Bites,Delivery,1.0,2.0,Chinese,0.0
18899,Madurai Idly Shop,No,No,Greenwich,3.7/5,722.0, 9148186349,Quick Bites,Dine-out,7.0,1.0,Mexican,0.0
29350,Shanmukha,Yes,No,East Village,4.0 /5,996.0,080 49653004,,Delivery,7.0,4.0,Italian,1.0
50576,Sizzles,No,No,Chinatown,3.5 /5,11.0, 8073637562,Casual Dining,Delivery,1.0,3.0,American,1.0
45279,BabaYaga's,No,Yes,Greenwich,4.0 /5,242.0,080 43756555,Bar,Delivery,7.0,2.0,American,1.0
50493,The Kim Chi Chef,Yes,No,Chinatown,4.0 /5,210.0, 8892494435,Casual Dining,Delivery,3.0,3.0,Chinese,1.0
35778,Momo Hut,Yes,No,Tribeca,4.0 /5,685.0," 9901617606
 6360809299",Quick Bites,Delivery,7.0,3.0,Chinese,0.0
51222,Infinity - The Zuri,No,Yes,Chinatown,3.8 /5,67.0," 7228981268
 9620335599",Fine Dining,Dine-out,1.0,3.0,American,1.0
37294,Omleterian,Yes,No,Lower Manhattan,,0.0,,Quick Bites,Dine-out,1.0,2.0,American,0.0
27864,Bisimillah Biriyani,No,No,Lower Manhattan,3.5/5,11.0," 8050077699,  9731841212",Quick Bites,Delivery,1.0,2.0,Italian,0.0
10527,Shiva's Bar And Restaurant,No,No,Lower Manhattan,NEW,0.0, 9900260413,Bar,Dine-out,1.0,3.0,Mexican,1.0
36159,RK Fast Food,No,No,Lower Manhattan,,0.0, 8919293202,Quick Bites,Delivery,,2.0,Mexican,0.0
27493,Royal Paris,Yes,No,Lower Manhattan,3.9/5,71.0,"080 26845444, 080 26846444",Casual Dining,Delivery,2.0,3.0,American,1.0
32185,Fresh Pressery Cafe,Yes,No,Tribeca,4.1 /5,141.0,080 41724989,Cafe,Cafes,7.0,5.0,Snacks,1.0
19485,Ice Burg,No,No,Midtown,NEW,0.0, 9483867282,,Cafes,1.0,3.0,Snacks,0.0
30673,Holige Mane,No,No,Lower Manhattan,,0.0, 8150852727,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
22547,Omleterian,Yes,No,Midtown,,0.0, 7005889963,Delivery,Delivery,1.0,2.0,American,0.0
22353,New Mogul Empire,Yes,No,Midtown,3.3/5,6.0,"080 48542046, 00 888034340",Quick Bites,Delivery,1.0,2.0,American,0.0
34824,Cafemoto,Yes,No,Tribeca,4.0 /5,201.0," 6360827051
 8129229603",Cafe,Cafes,7.0,4.0,Snacks,1.0
7323,PK Perk,Yes,No,Staten and Ellis Islands,NEW,0.0, 9945398372,Dhaba,Delivery,1.0,3.0,American,0.0
22004,RB Food Point,Yes,No,Lower Manhattan,3.7/5,34.0,080 49652100,Quick Bites,Delivery,1.0,2.0,American,0.0
10887,Hunger Camp,No,Yes,Midtown,4.6/5,319.0,080 45128824,Casual Dining,Dine-out,7.0,4.0,American,1.0
37533,Public Khana,Yes,No,Lower Manhattan,3.4 /5,17.0, 8867777657,Quick Bites,Dine-out,1.0,2.0,Mexican,0.0
36855,The Paramount Hotel,Yes,No,Tribeca,3.6 /5,243.0," 9743540000
 9743570000",Casual Dining,Dine-out,3.0,4.0,American,1.0
37261,Healthy Parathawala,Yes,No,Lower Manhattan,,0.0, 8095555240,Quick Bites,Dine-out,1.0,1.0,American,0.0
46075,Jonah's,Yes,Yes,Greenwich,4.1 /5,1857.0," 7349671711
 7349671712",,Drinks & nightlife,7.0,4.0,Italian,1.0
22920,Foodies Club,Yes,No,Lower Manhattan,3.4/5,5.0, 9035720056,Quick Bites,Delivery,1.0,5.0,Mexican,0.0
28439,Chinita Real Mexican Food,No,No,Tribeca,4.5 /5,733.0," 9591038009, 080 43711400",Casual Dining,Dine-out,7.0,1.0,Mexican,1.0
23231,Coconut Grove,No,No,Midtown,3.4/5,97.0,"080 48146882,  9945058354",Casual Dining,Dine-out,6.0,4.0,Mexican,1.0
21106,The Lounge - Eden Park Restaurants,No,Yes,Chelsea,3.7 /5,152.0, 8880845845,Lounge,Dine-out,5.0,,American,1.0
23342,New Udupi Grand,Yes,No,Midtown,3.5/5,47.0, 9004663666,Quick Bites,Dine-out,1.0,3.0,Mexican,0.0
8661,Davanagere Benne Dose,Yes,No,East Village,3.9/5,106.0, 9916751528,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
9663,What the Food,No,No,Lower Manhattan,3.6/5,38.0," 9739019190,  9845040679",Quick Bites,Delivery,1.0,3.0,American,0.0
34932,Nandhanam Restaurant,Yes,No,East Village,3.8 /5,8.0, 8310884153,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
2351,Melting Pot at Woodrose,Yes,No,Midtown,3.7/5,19.0,080 41995999,Quick Bites,Dine-out,1.0,1.0,American,1.0
44795,Chai Days,Yes,No,Greenwich,4.5 /5,132.0,080 49652841,Cafe,Delivery,7.0,4.0,Snacks,0.0
26487,Buff Buffet Buff,Yes,Yes,Tribeca,4.5/5,3156.0,080 45128765,Casual Dining,Buffet,7.0,5.0,American,1.0
9410,Tandoor Hut,Yes,No,Tribeca,4.1/5,1003.0,"080 25501899, 080 25631899",Casual Dining,Delivery,7.0,4.0,American,1.0
7710,Starbucks,No,No,Chinatown,3.9/5,34.0,,Cafe,Desserts,1.0,2.0,Snacks,1.0
21219,Raghavendra Upahara,No,No,Chelsea,3.7 /5,20.0, 9535007257,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
17260,Johnson Fast Food,Yes,No,East Village,NEW,0.0," 9916315598,  8073553398",Quick Bites,Dine-out,1.0,4.0,Mexican,0.0
35152,Kairali,Yes,No,Lower Manhattan,3.9 /5,172.0, 9844034033,Quick Bites,Delivery,7.0,3.0,Mexican,0.0
18460,Bowls & Combos Co.,No,No,Greenwich,NEW,0.0, 8197463259,Delivery,Delivery,1.0,3.0,Chinese,0.0
37303,Aaharaa,No,No,Lower Manhattan,,0.0," 8951771778
 8884578778",Quick Bites,Dine-out,1.0,1.0,American,0.0
51381,Sri chowdeshwari Mudde Hotel,No,No,Chinatown,,0.0, 9986484566,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
21089,Starbucks,No,No,Chelsea,4.1 /5,110.0,,Cafe,Dine-out,1.0,2.0,Snacks,1.0
19548,Mysuru Coffee Thindi,Yes,No,Chelsea,4.1/5,304.0,,Quick Bites,Delivery,7.0,2.0,Mexican,0.0
29311,Roundup Cafe,Yes,Yes,Tribeca,4.2 /5,496.0,080 49653438,Cafe,Cafes,7.0,3.0,Snacks,1.0
8849,Indori Chatorey,Yes,No,Lower Manhattan,2.8/5,138.0, 8050765508,Quick Bites,Delivery,6.0,2.0,American,0.0
10937,Roundup Cafe,Yes,Yes,Tribeca,4.2/5,468.0,080 49653438,Cafe,Dine-out,7.0,3.0,Snacks,1.0
7994,New Milestone Restaurant,Yes,No,Staten and Ellis Islands,,0.0," 9071044443,  8867711998",Casual Dining,Dine-out,1.0,1.0,American,1.0
17047,Atithi,Yes,Yes,East Village,3.9/5,224.0, 9538800665,Casual Dining,Dine-out,7.0,3.0,American,1.0
35412,Tandoor Hut,Yes,No,Tribeca,4.1 /5,1004.0,"080 25501899
080 25631899",Casual Dining,Delivery,7.0,4.0,American,1.0
19886,Hatti Kaapi,Yes,No,Tribeca,3.9/5,237.0," 8884247518, 080 26622374",Quick Bites,Delivery,7.0,2.0,Mexican,0.0
9009,Hyderabad Biryaani House,Yes,No,Tribeca,4.1/5,1112.0,"080 65754353,  7204344343",Casual Dining,Delivery,7.0,4.0,Italian,1.0
6827,Biriyani Section,Yes,No,Chinatown,,0.0, 8550875745,Quick Bites,Delivery,1.0,2.0,Italian,0.0
32371,Aramane Donne Biriyani,Yes,No,Lower Manhattan,3.9 /5,192.0," 7411877401,  7829588445",Quick Bites,Delivery,2.0,2.0,Italian,0.0
45846,Swing,No,Yes,Greenwich,3.8 /5,205.0,080 49653450,Casual Dining,Dine-out,,3.0,American,1.0
50117,Imperio Cafe,No,No,Chinatown,3.9 /5,24.0," 8061525151
 9844023124",Quick Bites,Cafes,1.0,3.0,Mexican,0.0
9061,PK Perk,Yes,No,Staten and Ellis Islands,NEW,0.0, 9945398372,Dhaba,Delivery,1.0,3.0,American,0.0
23313,The Paratha Stories,Yes,No,Midtown,NEW,0.0, 9655233303,Quick Bites,Dine-out,1.0,1.0,American,0.0
50103,Beyond Elements,Yes,Yes,Chinatown,4.1 /5,868.0,080 48500777,Casual Dining,Cafes,7.0,4.0,Snacks,1.0
8635,Beer Adda,Yes,Yes,Tribeca,4.2/5,541.0,080 45128825,Casual Dining,Delivery,7.0,3.0,American,1.0
50848,The Diner,Yes,No,Chinatown,3.6 /5,197.0," 9900099601
 9900099602",Casual Dining,Delivery,2.0,4.0,American,1.0
10100, Lakshmi,No,No,East Village,,0.0, 9901081498,Delivery,Delivery,1.0,1.0,Mexican,0.0
9715,Hungry Queen,Yes,No,East Village,3.3/5,21.0,080 45128761,Takeaway,Delivery,1.0,3.0,American,0.0
2629,Stories,Yes,Yes,Midtown,4.2/5,2171.0,080 49653116,Pub,Delivery,7.0,4.0,American,1.0
3177,Petoo,Yes,No,Chelsea,3.9/5,20.0, 7338312409,Quick Bites,Delivery,1.0,3.0,American,1.0
50221,Chandrika Tiffins,Yes,No,Chinatown,4.0 /5,87.0,080 49653003,Takeaway,Delivery,2.0,,American,0.0
29059,Fillers,Yes,No,Lower Manhattan,3.9 /5,139.0, 9663577118,Quick Bites,Dine-out,6.0,2.0,American,0.0
9392,Dr. Shawarma,Yes,No,East Village,,0.0, 9632680729,Quick Bites,Delivery,1.0,3.0,American,0.0
2423,Limra Hotel,Yes,No,Lower Manhattan,3.3/5,26.0, 9108803640,Quick Bites,Dine-out,1.0,2.0,Chinese,0.0
9751,Dal Pizza,Yes,No,Midtown,3.7/5,117.0,"080 26493524,  9448235118",Quick Bites,Delivery,6.0,1.0,American,0.0
23709,Brewz Coffee,Yes,No,Lower Manhattan,3.0/5,61.0,080 41200232,Cafe,Dine-out,3.0,1.0,Snacks,1.0
835,Sri Udupi Veg,No,No,Chelsea,3.3/5,4.0," 9740091688,  9739886325",,Dine-out,1.0,1.0,Mexican,0.0
18759,Seafood Place,Yes,No,Greenwich,4.1/5,293.0,"080 25252494,  9847398448",Casual Dining,Dine-out,7.0,5.0,Chinese,1.0
23835,Bottle Breacher,No,Yes,Midtown,4.1/5,1195.0, 9482512009,Casual Dining,Drinks & nightlife,7.0,2.0,Italian,1.0
35771,Sector 7 CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ©,Yes,No,East Village,4.3 /5,1108.0, 8041697171,Cafe,Delivery,7.0,4.0,Snacks,1.0
12104,Rotti Mane,Yes,No,Greenwich,3.6/5,21.0, 8105590665,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
34028,Cafe Medley,Yes,No,Tribeca,4.2 /5,1067.0," 8041160865
 9845141475",Cafe,Dine-out,7.0,3.0,Snacks,1.0
23837,Churchill's,Yes,Yes,Midtown,4.1/5,1405.0," 9035475040,  9845033470",Casual Dining,Drinks & nightlife,7.0,2.0,American,1.0
37456,Desi Adda,No,No,Lower Manhattan,3.3 /5,22.0," 8792806346
 8095558752",,Dine-out,1.0,2.0,American,0.0
51097,Punjab Bistro,Yes,Yes,Chinatown,4.2 /5,84.0,"080 67266610
 8951240405",Casual Dining,Dine-out,7.0,1.0,American,1.0
51698,Kava Kitchen & Bar - Fairfield by Marriott,No,No,Chinatown,3.9 /5,74.0,080 68141414,Casual Dining,Pubs and bars,1.0,5.0,,1.0
23209,Mudpipe Cafe,Yes,Yes,Midtown,3.9/5,728.0, 9448056565,Cafe,Dine-out,7.0,3.0,Snacks,1.0
33124,Royal View Restaurant,Yes,No,Lower Manhattan,3.7 /5,26.0,"080 41133114, 080 41233571",Casual Dining,Delivery,1.0,3.0,American,1.0
31934,RK Fast Food,No,No,Lower Manhattan,,0.0, 8919293202,Quick Bites,Dine-out,1.0,2.0,Mexican,0.0
40716,Ashirvad Veg,No,No,Staten and Ellis Islands,3.4 /5,9.0,,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
18745,Waffle Magic,No,No,Greenwich,4.2/5,583.0,080 45128813,Cafe,Dine-out,7.0,2.0,Snacks,1.0
21765,The Onyx - The HHI Select Bengaluru,No,No,Midtown,3.3/5,177.0," 9742281239,  8884404894",Casual Dining,Buffet,7.0,3.0,American,1.0
27637,Swaadam Veg,Yes,No,Lower Manhattan,3.6/5,34.0, 8049994999,Casual Dining,Delivery,1.0,2.0,Mexican,0.0
9777,Davangere Benna Dose Hotel,Yes,No,Chelsea,4.1/5,90.0, 7259699320,Quick Bites,Delivery,3.0,1.0,Mexican,0.0
9348,Cafe 221B,Yes,Yes,Lower Manhattan,,49.0," 7899022907,  9895765188",Cafe,Delivery,1.0,2.0,Snacks,0.0
51216,China On My Plate,No,No,Chinatown,3.0 /5,17.0, 9886069658,Casual Dining,Dine-out,1.0,1.0,Chinese,1.0
23694, 99 Variety Nachos,Yes,No,Chelsea,3.6/5,38.0, 7899689049,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
23257,The Pavillion,No,No,Midtown,2.7/5,43.0,"080 42456060,  9900014132",Casual Dining,Dine-out,1.0,4.0,American,1.0
23832,Stories,Yes,Yes,Midtown,4.2/5,2206.0,080 49653116,Pub,Drinks & nightlife,7.0,4.0,American,1.0
9105,Mockaholic Restro Beer Cafe,Yes,No,Midtown,,914.0,"080 42033222,  8884088553",Bar,Delivery,7.0,4.0,American,1.0
9522,Momo Jojo,Yes,No,Lower Manhattan,3.4/5,6.0, 8041118539,Quick Bites,Delivery,1.0,3.0,Chinese,0.0
43735,Gokul Kuteera,Yes,No,Greenwich,3.9 /5,260.0,"080 41161178
080 25200941",Casual Dining,Dine-out,7.0,2.0,American,1.0
42146,Foxtrot,Yes,Yes,Staten and Ellis Islands,4.4 /5,1192.0," 9108136001
 9108136003",Pub,Drinks & nightlife,,4.0,American,1.0
41878,Krishna Bhojan,No,No,Staten and Ellis Islands,,0.0, 9606123181,Quick Bites,Dine-out,1.0,1.0,American,0.0
11298,David's Kitchen,Yes,No,Lower Manhattan,3.5/5,13.0," 9035721005,  8880550888",Quick Bites,Dine-out,1.0,3.0,American,0.0
22318,24/7 Food Service,Yes,No,Midtown,2.9/5,7.0," 7795513215,  9945052352",Takeaway,Delivery,1.0,3.0,Mexican,0.0
29562,The Rasaganga,Yes,No,East Village,3.9 /5,163.0, 8197399958,Quick Bites,Delivery,3.0,4.0,Mexican,0.0
16152,Snaiksa Foods,No,No,East Village,,0.0, 7022808434,Quick Bites,Delivery,1.0,,American,0.0
35860,Cafe Fattoush,Yes,No,Lower Manhattan,3.8 /5,24.0, 8880786996,Cafe,Delivery,,2.0,Snacks,1.0
51466,Funjabi Times,Yes,No,Chinatown,,0.0,080 67425009,Quick Bites,Dine-out,1.0,1.0,American,0.0
29073,Le Rosa Restaurant,No,No,East Village,3.2 /5,4.0," 9206082090,  9961659609",Casual Dining,Dine-out,1.0,3.0,American,1.0
2865,Eat Repeat Express,Yes,No,Midtown,3.2/5,20.0," 9538155111, 080 41325511",Casual Dining,Delivery,1.0,5.0,American,1.0
35523,Vyanjan,Yes,No,Lower Manhattan,3.9 /5,203.0, 9916937446,Quick Bites,Delivery,,2.0,American,0.0
878,The Pavillion,No,No,Midtown,2.7/5,43.0,"080 42456060,  9900014132",Casual Dining,Buffet,1.0,4.0,American,1.0
3498,Punjabi Raswada,Yes,Yes,Chelsea,3.5/5,431.0," 9740105551, 080 49784222",Casual Dining,Dine-out,7.0,1.0,American,1.0
18291,Raaga,Yes,Yes,Greenwich,3.8/5,297.0,"080 25250235,  9341217011",Casual Dining,Delivery,7.0,3.0,American,1.0
32581,Anda Ka Funda,Yes,No,Lower Manhattan,3.2 /5,64.0, 9902666308,Quick Bites,Delivery,,3.0,American,0.0
40690,Foodism,Yes,No,Staten and Ellis Islands,4.1 /5,326.0, 9606706806,Delivery,Delivery,7.0,2.0,American,0.0
2531,Brews N Bites,Yes,No,Chelsea,2.9/5,62.0," 9886791151,  9886439454",Quick Bites,Cafes,2.0,3.0,Chinese,1.0
22521,Mango Greens,No,Yes,Midtown,3.9/5,48.0," 9880863789, 080 26851030",Casual Dining,Delivery,,3.0,American,1.0
21378,Spice Code,No,Yes,Midtown,4.0 /5,166.0," 9513699007,  9513699006",Casual Dining,Dine-out,6.0,4.0,Mexican,1.0
17865,New York Mandarin,Yes,No,Greenwich,4.2/5,970.0,"080 41161732, 080 25251772",Casual Dining,Delivery,7.0,2.0,Chinese,1.0
10939,The Flying Trapeze,No,Yes,Tribeca,NEW,0.0,080 49652426,Lounge,Dine-out,1.0,3.0,American,1.0
20408,New Sri Udupi Restaurant,No,No,Chelsea,,0.0,00 08026543161,Quick Bites,Delivery,1.0,5.0,American,0.0
29114,Sri Udupi Johnson,No,No,Lower Manhattan,3.5 /5,12.0,080 28913122,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
7705,Third Wave Coffee Roasters,No,No,Chinatown,NEW,0.0," 9108175767,  8025018073",Cafe,Desserts,1.0,3.0,Snacks,1.0
31729,Hang10 Resto N Cafe,Yes,No,Lower Manhattan,3.7 /5,101.0," 7353222277,  7353444477",Cafe,Dine-out,5.0,3.0,Snacks,1.0
10714,Aarya Pork Hotel,No,No,Lower Manhattan,3.3/5,11.0, 8197695523,Quick Bites,Dine-out,1.0,3.0,Mexican,0.0
21463,Sri Nandi Grand,Yes,No,Lower Manhattan,3.5 /5,, 9513617161,Quick Bites,Dine-out,1.0,2.0,American,0.0
16456,Omleterian,Yes,No,East Village,,0.0, 7005889963,Quick Bites,Delivery,1.0,2.0,American,0.0
32288,Birinz,Yes,No,East Village,4.3 /5,83.0,080 49653397,Casual Dining,Delivery,7.0,3.0,Italian,1.0
23162,Paradise,Yes,No,Midtown,4.0/5,1986.0," 9513477574,  9901842605",Casual Dining,Dine-out,7.0,3.0,Italian,1.0
17532,Oye Amritsar,Yes,Yes,Greenwich,3.9/5,1432.0," 9036098911, 080 41232111",Casual Dining,Buffet,7.0,1.0,American,1.0
8055,Spice Boulevard,No,No,Chinatown,3.9/5,90.0," 7619180369,  7349298056",,Dine-out,7.0,3.0,Snacks,1.0
21588,SAATHVIK Cafe Chats,No,No,Midtown,,0.0, 9620649493,Quick Bites,Dine-out,1.0,2.0,American,0.0
35379,DeliBox.in,Yes,No,Lower Manhattan,3.7 /5,67.0, 7337889660,Delivery,Delivery,1.0,1.0,Mexican,0.0
